ensgene	SRR13593674	SRR13593675	SRR13593676	SRR13593677	Sum Controls	Sum Treatment	Mean Controls	Mean Treatment	STD Controls	STD Treatment	RPM_controls	RPM_cpt-cef	L2F	p-value	adjusted-p-value
ENSG00000185728	7.823906773	8.205425929	8.371800864	8.361095682	16.029332702	16.732896546	8.014666351	8.366448273	0.26977478236016855	0.007569706786036585	114.85421112829285	120.02438100321983	0.06352374158198033	8.388009635534375e-06	0.10178849692720963
ENSG00000196935	4.90524081	4.901864189	5.23382478	5.058782366	9.807104999	10.292607146	4.9035524995	5.146303573	0.002387631606596369	0.12377367793466304	70.27038049886764	73.82844913980423	0.07126014273311221	8.389424824171554e-06	0.10180567024132181
ENSG00000163681	7.269933019	7.218415251	7.529241924	7.345779405	14.48834827	14.875021328999999	7.244174135	7.4375106644999995	0.03642856310439537	0.12972759127846573	103.81266906358434	106.69791823040399	0.03954951051324737	8.399544447373628e-06	0.10192847186887898
ENSG00000167705	1.987422737	1.978785943	2.103760263	2.130692742	3.9662086800000003	4.234453005	1.9831043400000001	2.1172265025	0.006107135605111171	0.019044138535064332	28.418885400934368	30.37355782456226	0.095965936672006	8.47072223163161e-06	0.10279221428084959
ENSG00000134152	5.421201105	5.487889765	5.545292694	5.623954505	10.90909087	11.169247199	5.454545435	5.5846235995	0.04715600371424443	0.05562229997851512	78.16638716622177	80.11655230441188	0.03555198001565258	8.499725308677264e-06	0.1031441666207986
ENSG00000101150	8.899578755	8.959398773	8.879546124	8.78985591	17.858977528	17.669402034	8.929488764	8.834701017	0.04229914037850128	0.06342055852547324	127.964077711134	126.74189647905588	-0.013845362999423834	8.544097048528752e-06	0.1036826176838964
ENSG00000137760	4.296022703	4.217232996	4.134019219	4.110605927	8.513255699	8.244625146	4.2566278495	4.122312573	0.05571273610740142	0.01655569754310065	60.99962397811414	59.13835820545872	-0.044706157427182605	8.575170376101074e-06	0.10405969251398653
ENSG00000151327	6.212333978	6.379191844	6.731517436	6.498639073	12.591525822000001	13.230156509	6.295762911000001	6.6150782545	0.11798632854291624	0.16466986966892252	90.22145787808722	94.89937030346621	0.0729279158127631	8.57902246506036e-06	0.10410643761350748
ENSG00000185361	4.752826488	4.617239336	4.413392087	4.489578306	9.370065824000001	8.902970393	4.6850329120000005	4.4514851965	0.09587459462097135	0.053871792087863545	67.1388845963263	63.8606416750518	-0.07222151994068024	8.582955493568598e-06	0.10415416491445494
ENSG00000244398	6.442221031	6.59290175	7.124386331	8.152005088	13.035122781	15.276391419	6.5175613905	7.6381957095	0.1065473581989649	0.7266361915491902	93.39994195674744	109.57692943285912	0.2304505236033877	8.611970170815296e-06	0.10450625802284362
ENSG00000106049	6.717804162	6.925152547	7.019125145	7.203083588	13.642956709	14.222208733	6.8214783545	7.1111043665	0.14661744910157867	0.13007826250181886	97.7552253359951	102.01532023963739	0.06154010009752253	8.676647650422923e-06	0.10529111923788217
ENSG00000100731	6.715820257	7.017853749	7.256977534	7.141847585	13.733674006000001	14.398825119	6.8668370030000005	7.1994125595	0.21356993033865324	0.08140916765556135	98.40523764632204	103.28218233648954	0.06978437943401704	8.68417876437167e-06	0.10538250930565021
ENSG00000091947	5.928237219	5.842176464	5.639544476	5.764781915	11.770413683	11.404326391000001	5.8852068415	5.702163195500001	0.060854143454534146	0.08855624237533671	84.33798233197523	81.80276571217253	-0.04403288675583516	8.693894393306471e-06	0.10550040846277403
ENSG00000001629	7.94784682	8.207337125	9.058148022	8.403320183	16.155183945	17.461468205	8.0775919725	8.7307341025	0.18348735431766605	0.46303320546663224	115.75596702187889	125.2503956473412	0.11372859682515565	8.760394472527711e-06	0.10630738692412378
ENSG00000111679	5.682306545	5.616204392	5.759607991	5.884437571	11.298510937	11.644045562	5.6492554685	5.822022781	0.04674128063733076	0.0882678425106687	80.95668015123364	83.5222614990964	0.045010646104358495	8.775535144164552e-06	0.10649111897443683
ENSG00000112245	7.402608234	7.583107005	7.936734089	7.67377247	14.985715239	15.610506559000001	7.4928576195	7.8052532795000005	0.12763190496993768	0.1859419439866929	107.37642882375437	111.97352363590464	0.06048031550028865	8.8258512596292e-06	0.10710170503560035
ENSG00000167105	3.543380195	3.455438335	3.306035376	3.323558673	6.99881853	6.629594049	3.499409265	3.3147970245	0.062184285556157945	0.012390842137445802	50.1482997475579	47.553806350644656	-0.07663996444253081	8.827979038989836e-06	0.10712752563814167
ENSG00000164379	8.752120154	8.637404311	8.594668092	8.419038929	17.389524465	17.013707021	8.6947622325	8.5068535105	0.08111635049483192	0.12418857213141747	124.60032812685476	122.03862302930537	-0.029970060522862097	8.850657797008929e-06	0.10740273236670335
ENSG00000173801	9.640862614	9.547056883	9.52645575	9.405887601	19.187919497	18.932343351	9.5939597485	9.4661716755	0.06633066850426099	0.0852545557530103	137.48628205503226	135.80092277492764	-0.01779439547464496	8.875544644895958e-06	0.10770473426581245
ENSG00000107672	6.016805662	5.950292473	5.726779034	5.868884507	11.967098135	11.595663541	5.9835490675	5.7978317705	0.047031926980242576	0.10048374360202182	85.74727603094762	83.17521924575756	-0.04393707733971413	8.875930161435582e-06	0.10770941250902079
ENSG00000075945	5.682561408	5.455964988	5.876900134	5.823378757	11.138526396	11.700278891	5.569263198	5.8501394455	0.16022786517459495	0.03784532861514174	79.81035056965446	83.92562086287546	0.07253544362218672	8.882447394587912e-06	0.1077884991333243
ENSG00000145020	1.634519252	1.628916519	1.539052005	1.546652077	3.263435771	3.0857040820000003	1.6317178855	1.5428520410000002	0.003961730497477746	0.005374062448706016	23.383340280864623	22.133628889834572	-0.07924102608209269	8.896961958609514e-06	0.10796463336772645
ENSG00000112365	5.424166601	5.456136979	5.484827375	5.478071554	10.88030358	10.962898929	5.44015179	5.4814494645	0.02260647108089754	0.004777086841582833	77.96011897371874	78.63642462240838	0.012461435602201535	8.957623169921824e-06	0.10870075716700134
ENSG00000161980	4.760827	4.826796482	4.508958597	4.644628117	9.587623482	9.153586714	4.793811741	4.576793357	0.046647468073563784	0.09593283759232361	68.6977400801476	65.65830227222555	-0.0652851935046437	8.96922517647011e-06	0.10884154751646478
ENSG00000197408	1.218980279	1.219831756	1.153885515	1.155352704	2.4388120349999998	2.309238219	1.2194060174999999	1.1546191095	0.000602085160724449	0.0010374592911822952	17.474703256684045	16.564071083718563	-0.07721065788702963	9.040211736430743e-06	0.10970296942158707
ENSG00000120688	5.755868562	5.759817285	5.851723017	5.984564081	11.515685847	11.836287098	5.7578429235	5.918143549	0.0027921688103270826	0.09393281717443612	82.51279314911258	84.90120215638647	0.04116716319310612	9.045749758608675e-06	0.10977017332071627
ENSG00000163993	8.536091716	8.767232965	8.470163095	8.224794382	17.303324681	16.694957477000003	8.6516623405	8.347478738500001	0.16344154457982846	0.17350188085331544	123.9826849364109	119.75224561649554	-0.050085942156441396	9.227519058635742e-06	0.11197594377654473
ENSG00000096093	5.262011894	5.347393953	5.455510348	5.406056102	10.609405847	10.86156645	5.3047029235	5.430783225	0.06037423291057025	0.03496943270506756	76.01906840108474	77.90957090440077	0.03543922359572333	9.232028150429666e-06	0.11203066160546399
ENSG00000006125	10.19973936	10.12240054	10.41410819	10.22877521	20.3221399	20.642883400000002	10.16106995	10.321441700000001	0.054686804070966745	0.13105020693551084	145.6132572731538	148.07055642729856	0.0241430809093323	9.257401705559568e-06	0.11233856969696536
ENSG00000156875	7.028802772	6.828737574	7.113354055	7.172539282	13.857540346	14.285893337000001	6.928770173	7.1429466685000005	0.14146745818522924	0.041850275357764796	99.29277120935512	102.47212729354597	0.045470951519712616	9.266452452691567e-06	0.11244840051341216
ENSG00000125319	3.784988419	3.770947529	3.652676698	3.705557646	7.555935948	7.3582343439999995	3.777967974	3.6791171719999998	0.009928408532894364	0.037392476926373104	54.14018654283525	52.78031331798047	-0.036699943531267015	9.348876797540525e-06	0.11344861993815426
ENSG00000185164	7.45595162	7.804832598	7.953495665	8.422543264	15.260784218	16.376038929	7.630392109	8.1880194645	0.24669610537079498	0.3316667379521682	109.34736742589395	117.46465594492153	0.10330824072150616	9.420747808861541e-06	0.1143207746605348
ENSG00000172661	6.636713157	6.625215527	6.800697329	7.096044762	13.261928684	13.896742091	6.630964342	6.9483710455	0.00813005214057391	0.20884217268033942	95.02506344824003	99.68076135822335	0.0690070042839294	9.421731417137998e-06	0.11433271074696962
ENSG00000071537	7.388507153	7.166245572	7.637310883	7.469328254	14.554752725	15.106639136999998	7.2773763625	7.553319568499999	0.1571626711223429	0.11878165608744395	104.28847372970607	108.359303272623	0.05524330670936521	9.450384408302113e-06	0.11468041479474614
ENSG00000166002	5.047824848	4.950921002	4.841885368	4.873856367	9.99874585	9.715741735	4.999372925	4.8578708675	0.06852136662965691	0.022606910194208567	71.64353552476672	69.69061719378684	-0.03987210268024338	9.512479513503418e-06	0.11543393889636397
ENSG00000164970	4.659976089	4.638684634	4.67831891	4.684288237	9.298660723	9.362607146999999	4.6493303615	4.681303573499999	0.015055332211828273	0.00422095160081985	66.62724904053876	67.15759726988972	0.011438287511965234	9.524425895760344e-06	0.11557890824505176
ENSG00000168066	8.968869827	8.785033966	8.740837215	8.569150926	17.753903793	17.309988141	8.8769518965	8.6549940705	0.12999158393836782	0.12140053918865347	127.21119790209347	124.16383535779742	-0.03498064354700018	9.525789920915334e-06	0.11559546069030759
ENSG00000254685	4.855103173	5.025507368	5.174605692	5.339042497	9.880610541	10.513648189000001	4.9403052705	5.256824094500001	0.1204939618271352	0.11627437989215016	70.7970662441148	75.41396748024502	0.09114217314149362	9.528566306937233e-06	0.11562915213468332
ENSG00000007255	5.537677385	5.437255215	5.348684743	5.229290732	10.9749326	10.577975474999999	5.4874663	5.288987737499999	0.07100919738846818	0.08442431481116111	78.63815976580908	75.87538446579453	-0.051597639530086184	9.562411839718777e-06	0.11603986767498736
ENSG00000160446	5.562821975	5.625391153	5.521336205	5.506645808	11.188213128000001	11.027982012999999	5.5941065640000005	5.5139910064999995	0.044243090057067794	0.010387679337022412	80.1663685345627	79.10326291602992	-0.019259917518360627	9.563681129281845e-06	0.1160552705038352
ENSG00000136068	10.2532692	10.26455447	10.1525727	9.79277006	20.51782367	19.945342760000003	10.258911835	9.972671380000001	0.007979890944521197	0.25441888663282203	147.01538083324164	143.0671260104289	-0.03927489111519894	9.568383214331789e-06	0.11611233030591625
ENSG00000171401	4.581091142	4.355141867	4.116815587	4.086539307	8.936233009	8.203354894	4.4681165045	4.101677447	0.15977026455668378	0.02140856289710252	64.0303630717731	58.84232837962853	-0.12190185562155587	9.612211776323771e-06	0.11664418990568896
ENSG00000140931	4.821789084	4.731050583	4.64408497	4.569062286	9.552839667	9.213147256	4.7764198335	4.606573628	0.0641618093718021	0.053049048599215116	68.44850527380044	66.08552759846324	-0.05068467406290516	9.619760268122941e-06	0.11673579085367189
ENSG00000006756	7.386826717	7.818827105	8.368614699	7.962187931	15.205653822	16.33080263	7.602826911	8.165401315	0.30547040383002	0.28738712370853187	108.95234423562849	117.14017782653806	0.10453875162898736	9.62521125995079e-06	0.11680193863950283
ENSG00000167112	6.776505066	6.46878898	6.20154689	5.65698853	13.245294046000001	11.858535419999999	6.622647023000001	5.9292677099999995	0.21758813109078293	0.38506090910782576	94.90587207200413	85.06078845808084	-0.1580031254165232	9.669314433816297e-06	0.11733713065436076
ENSG00000011638	6.017157082	5.901576888	5.778059266	5.834679936	11.91873397	11.612739202	5.959366985	5.806369601	0.08172753894825646	0.04003685971232575	85.40073459212276	83.29770226213857	-0.035971779635923073	9.70014891020333e-06	0.1177113070253174
ENSG00000039139	2.78901809	2.769778104	2.706752346	2.681429993	5.558796193999999	5.388182339	2.7793980969999996	2.6940911695	0.013604724570534306	0.01790560752189949	39.830176561571164	38.649211043234054	-0.043422910652651775	9.758154942875178e-06	0.11841521023179027
ENSG00000102316	7.121832219	7.055607187	7.471651225	7.225427136	14.177439406	14.697078360999999	7.088719703	7.3485391804999995	0.04682816921149623	0.1741067230233794	101.58492864722514	105.42154061524559	0.05348330394370438	9.770155196672023e-06	0.118560833311615
ENSG00000103888	4.769465858	5.141346344	4.388597886	4.411842387	9.910812201999999	8.800440273	4.9554061009999995	4.4002201365	0.2629592134415485	0.01643634428239731	71.01346876151257	63.12519732724534	-0.1698766865860033	9.850993599462806e-06	0.11954180732948115
ENSG00000155096	8.652958634	8.924191449	9.137908995	8.981489177	17.577150083	18.119398172	8.7885750415	9.059699086	0.19179056276681591	0.11060551401976546	125.94471299573704	129.9697003305176	0.04538476802972441	9.851434717873254e-06	0.11954716030139194
ENSG00000175602	6.143998639	6.139026086	5.921949643	5.584804126	12.283024725	11.506753769	6.1415123625	5.7533768845	0.003516125946109504	0.23839788131734424	88.01096971947992	82.53747309582462	-0.09263408242248194	9.87793185142064e-06	0.11986870301698946
ENSG00000138660	6.764218743	6.933891884	7.019546822	7.02955885	13.698110627	14.049105672	6.8490553135	7.024552836	0.1199770285863216	0.0070795728922297485	98.1504170673224	100.77365907899069	0.038052283220780594	9.932806506204e-06	0.12053460695278553
ENSG00000102898	7.434091186	7.394175498	7.106576914	7.31002027	14.828266683999999	14.416597184	7.4141333419999995	7.208298592	0.028224653660526348	0.143856176614949	106.24827022139668	103.40966063021531	-0.039068383684783714	9.952425449770465e-06	0.12077268283296459
ENSG00000178127	7.410023815	7.51612934	7.581120885	7.557334383	14.926153155	15.138455268	7.4630765775	7.569227634	0.07502793624885892	0.016819596864907443	106.94965147137441	108.5875190760671	0.02192650992958368	9.999342401809893e-06	0.12134202004596305
ENSG00000175305	4.929719288	4.868582998	4.622095016	4.758662167	9.798302286	9.380757183	4.899151143	4.6903785915	0.04322988523558754	0.09656755855942685	70.20730684033177	67.28778673410459	-0.06127651910744428	1.002140132113229e-05	0.12160970503194035
ENSG00000141367	10.31979973	10.28154014	10.67866764	10.38673819	20.60133987	21.065405830000003	10.300669935	10.532702915000002	0.0270536155344164	0.20642529372305887	147.61379546757237	151.10129249748894	0.03368844423227926	1.002166731980282e-05	0.12161293292580722
ENSG00000149541	5.376683314	5.474462145	5.57660799	5.536906926	10.851145459000001	11.113514916	5.425572729500001	5.556757458	0.06914007445659362	0.028072891574721086	77.75119368358358	79.71678692305174	0.03601873731848335	1.0082382457273224e-05	0.12234971111901058
ENSG00000164414	6.06464756	6.064307001	6.136337978	6.24713383	12.128954561	12.383471808	6.0644772805	6.191735904	0.00024081157829384744	0.078344498276541	86.90701814060859	88.82613565081343	0.031511542680889154	1.009586243177787e-05	0.12251329060962445
ENSG00000163655	8.140321632	8.26269286	8.080343374	8.094155264	16.403014491999997	16.174498638	8.201507245999998	8.087249319	0.08652952514092543	0.009766481080002306	117.53173538968039	116.01901569919454	-0.018689074687356557	1.0110276796322421e-05	0.12268820892337258
ENSG00000159063	6.208381004	6.305409671	6.359823113	6.452321621	12.513790675	12.812144734	6.2568953375	6.406072367	0.0686096284051914	0.06540632225643829	89.66446594638235	91.90098897668835	0.03554402896658686	1.0110392446168364e-05	0.1226896123342531
ENSG00000113621	5.350064635	5.459173763	5.749037076	5.574221	10.809238398	11.323258075999998	5.404619199	5.661629037999999	0.07715180429815105	0.12361363280002281	77.45091902328785	81.2212660118606	0.06857515704686636	1.0194331518598307e-05	0.12370821297819046
ENSG00000156697	6.762554302	6.877309696	6.37337114	6.643825558	13.639863998	13.017196698	6.819931999	6.508598349	0.08114431727513428	0.191240152969661	97.73306528175226	93.3718183088925	-0.0658595625878969	1.027422071751765e-05	0.12467766840707667
ENSG00000076043	6.975057432	6.877368074	6.723209043	6.828593539	13.852425506	13.551802582	6.926212753	6.775901291	0.06907680749156046	0.07451809175352667	99.25612209088158	97.20652440005746	-0.030102940781389722	1.031867268035086e-05	0.12521709297605768
ENSG00000173436	6.173235469	6.188045118	6.028973971	5.792308961	12.361280587	11.821282931999999	6.1806402935	5.9106414659999995	0.010472003234892597	0.16734743344058228	88.57169270547502	84.79357788872493	-0.06289068883901598	1.034566375509732e-05	0.12554462966810598
ENSG00000113597	5.57491724	5.617216262	5.845615583	5.704901918	11.192133502	11.550517501	5.596066751	5.7752587505	0.029909925293758896	0.09949958672711202	80.19445900292273	82.85138855148114	0.047023318747411884	1.0374691762545202e-05	0.12589688453848602
ENSG00000112787	6.623801292	7.310759278	6.244632055	6.145656509	13.934560569999999	12.390288564	6.967280284999999	6.195144282	0.4857526502908536	0.06998627974824116	99.84464053747385	88.87503196216639	-0.16790681516639927	1.038875588870576e-05	0.1260675527094444
ENSG00000122741	6.472972309	6.593024241	6.731240267	7.03409799	13.065996550000001	13.765338257	6.532998275000001	6.8826691285	0.08488953521174626	0.2141527496680169	93.62116029745914	98.73820704349713	0.07677380260743363	1.0472225717936779e-05	0.1270804590871628
ENSG00000197757	4.51191896	4.576640454	4.758080084	4.663429322	9.088559413999999	9.421509406	4.544279706999999	4.710754703	0.045765007295924164	0.06692819565467438	65.12182017766376	67.580100759153	0.053457477503359434	1.058809816796258e-05	0.1284865712682259
ENSG00000172086	5.530080302	5.716305316	6.041327105	5.84711469	11.246385618	11.888441794999999	5.623192809	5.944220897499999	0.13168097022595954	0.13732891563711594	80.58318909550125	85.27530566002235	0.08164911947550328	1.060791513771288e-05	0.1287270501961458
ENSG00000115641	5.302707939	5.483811813	5.112788283	5.175149213	10.786519752	10.287937496000001	5.393259876	5.143968748000001	0.12805977740455388	0.04409583648409936	77.28813419545111	73.79495393177432	-0.06672476993937815	1.0644317415626735e-05	0.12916879183863042
ENSG00000159335	7.910319277	7.741114402	7.687252453	7.577001069	15.651433679	15.264253522	7.8257168395	7.632126761	0.11964591452232222	0.07795950126160242	112.14646932894756	109.48986479523938	-0.034586871925894665	1.0657582017036894e-05	0.12932975777674272
ENSG00000186480	8.009486659	7.70632326	8.116556116	8.167050391	15.715809919	16.283606507000002	7.8579049595	8.141803253500001	0.21436889524046346	0.03570484426359846	112.6077413231138	116.80164197094042	0.05275454520995005	1.0808605719431842e-05	0.1311624304053054
ENSG00000147894	3.713312171	3.767572828	3.857333556	3.923431314	7.480884999000001	7.7807648700000005	3.7404424995000003	3.8903824350000002	0.038368078516337265	0.046738172903027494	53.60242756670837	55.81110746044698	0.05825393461350489	1.0820852568933435e-05	0.13131104592400725
ENSG00000156256	6.269525661	6.182314398	6.124855855	6.129006295	12.451840059	12.25386215	6.2259200295	6.126931075	0.06166767546314371	0.0029348042689079567	89.22057415987624	87.89645088698767	-0.021571519385956455	1.0873563536091798e-05	0.13195069351047398
ENSG00000196498	8.9092171	8.964553965	8.731336331	8.177281303	17.873771065	16.908617634	8.9368855325	8.454308817	0.039129072491105234	0.3917760674493028	128.07007713441132	121.28482116421837	-0.07853442933951141	1.0886364668124513e-05	0.13210603524769096
ENSG00000106344	6.988296109	6.985535105	6.473113769	6.808354604	13.973831214	13.281468373	6.986915607	6.6407341865	0.001952324651283112	0.23705106775914017	100.12602460510614	95.26742820054282	-0.07176205788238627	1.0890897009439699e-05	0.13216103520955075
ENSG00000115966	6.814823145	7.044761134	7.133145519	7.24219668	13.859584279	14.375342199	6.9297921395	7.1876710995	0.16259071127429758	0.07711081543936597	99.30741650474441	103.1137403139503	0.05426321968781929	1.0891319317010106e-05	0.13216615991191763
ENSG00000165434	4.961363664	4.877475681	5.054799503	5.024078079	9.838839345	10.078877582	4.9194196725	5.039438791	0.05931776163936205	0.021723327238107305	70.49776509080687	72.29537573851555	0.036325848236356276	1.0891790206426712e-05	0.13217187415498816
ENSG00000115539	5.185575115	5.071374966	4.966041903	4.981275746	10.256950081	9.947317648999999	5.1284750405	4.973658824499999	0.08075169977041427	0.010771953688831118	73.49363395449063	71.35170173206117	-0.042671450321556885	1.0962704243030765e-05	0.13303241598917834
ENSG00000185986	3.870218656	3.801459052	3.990013707	3.950584942	7.671677708	7.940598649	3.835838854	3.9702993245	0.04862038226010183	0.027880347105310985	54.969505441290806	56.95758860524713	0.05125656913284681	1.1014883516749108e-05	0.13366561147575043
ENSG00000261150	7.797714051	7.62800412	7.53034793	7.561433985	15.425718171	15.091781914999999	7.7128590855	7.545890957499999	0.12000304304480099	0.02198116029083818	110.5291607926086	108.25273302824988	-0.030023595801850735	1.1054781048669776e-05	0.1341497680256077
ENSG00000162174	4.671098833	4.55914919	4.422278218	4.458667116	9.230248023000001	8.880945334	4.615124011500001	4.440472667	0.07916035171671311	0.025730836535705758	66.13705479254764	63.70265682970435	-0.05410525720229673	1.1063921698245264e-05	0.13426068980820627
ENSG00000136643	5.831728219	5.677565898	5.984864639	5.917716936	11.509294117	11.902581575	5.7546470585	5.9512907875	0.10900922258255749	0.04748059613240079	82.46699479177961	85.37672972233915	0.050026067745900134	1.1068562620802912e-05	0.13431700740344335
ENSG00000198839	5.942210237	5.871823549	5.982114672	6.033031021	11.814033786	12.015145693000001	5.907016893	6.0075728465000005	0.04977090439006189	0.03600329565116118	84.65053137020031	86.18414752648216	0.025903404117790792	1.1188938762049938e-05	0.135777771877476
ENSG00000153487	6.337320721	6.200356317	6.109490699	5.944824534	12.537677038	12.054315233	6.268838519	6.0271576165	0.0968484588495742	0.11643656190348284	89.835617761002	86.46510903124954	-0.05516946946834106	1.1212605759659578e-05	0.13606497089346897
ENSG00000168785	5.484803276	5.404422761	5.734592366	5.581548246	10.889226037	11.316140612	5.4446130185	5.658070306	0.05683760723176691	0.10821853507272812	78.02405062821195	81.17021273435041	0.05703149659742385	1.1241422098895522e-05	0.13641465717009715
ENSG00000150907	5.991501889	5.960887771	5.938506622	5.942303122	11.952389660000001	11.880809744	5.976194830000001	5.940404872	0.021647450437845085	0.0026845308947747136	85.64188609835148	85.2205612710553	-0.007115015385859375	1.127387133165081e-05	0.1368084286095826
ENSG00000162664	6.473203474	6.307137082	6.180637801	6.218863229	12.780340555999999	12.39950103	6.390170277999999	6.199750515	0.11742667191038363	0.027029459352558485	91.5743630629838	88.94111260314348	-0.042093309333369446	1.1288021202578846e-05	0.1369801372932943
ENSG00000205220	5.554526789	5.584442358	5.356150798	5.068494882	11.138969147000001	10.424645680000001	5.5694845735000005	5.212322840000001	0.021153501702954634	0.20340344885202746	79.81352299222357	74.77555613161262	-0.09406647115392965	1.132497399544962e-05	0.13742855943478113
ENSG00000149639	6.418344719	6.138393075	6.555676511	6.620315638	12.556737794	13.175992148999999	6.278368897	6.5879960744999995	0.19795570587672262	0.045706765031678746	89.97219288453259	94.51085156951218	0.07100080050896276	1.1353597837953096e-05	0.13777590976356083
ENSG00000166965	5.945845075	6.151648495	5.52382802	5.788783904	12.097493570000001	11.312611923999999	6.0487467850000005	5.656305961999999	0.14552499387338289	0.1873521022916762	86.68159220617973	81.14490159997571	-0.09522520182099607	1.136106371295791e-05	0.13786650815674426
ENSG00000156970	6.964395699	7.057320032	6.749548463	6.903118164	14.021715731	13.652666627	7.0108578655	6.8263333135	0.0657074260015369	0.10859017696189077	100.46912924505214	97.93001806018529	-0.036929222518834	1.1418101674240672e-05	0.13855866381691054
ENSG00000163611	5.991271182	5.880515493	6.159194082	6.057439944	11.871786675	12.216634026000001	5.9358933375	6.108317013000001	0.07831609874688854	0.07195104099359144	85.0643453841578	87.62941507960504	0.04286067427631417	1.1471223394931936e-05	0.13920329589749905
ENSG00000164308	7.404126363	7.539745126	7.608320315	7.81743302	14.943871489	15.425753335	7.4719357445	7.7128766675	0.0958969469734313	0.14786501173776198	107.07660780273957	110.64829633362683	0.04733789784735359	1.1488064389650319e-05	0.13940766136840663
ENSG00000138162	6.53131215	6.265500428	6.653169656	6.736216353	12.796812578	13.389386008999999	6.398406289	6.6946930044999995	0.1879572711450731	0.058722882603844125	91.69238925457083	96.0415169797702	0.0668562004355529	1.1524571661663072e-05	0.13985067711428137
ENSG00000137693	8.671494589	8.673559193	8.942493736	8.746293175	17.345053782	17.688786911	8.672526891	8.8443934555	0.0014598954888642999	0.13873474715570452	124.28168446842824	126.88094340714466	0.02986170270516144	1.1561679199189517e-05	0.1403009770821648
ENSG00000105516	4.193537383	4.144376268	4.285069514	4.247195109	8.337913651000001	8.532264623	4.1689568255000005	4.2661323115	0.03476215778719137	0.026781248608905798	59.74325398598424	61.201584382953236	0.03479318394806283	1.1571296062879175e-05	0.1404176777230388
ENSG00000115827	5.234060273	5.251062073	5.431498024	5.326297765	10.485122346	10.757795789	5.242561173	5.3788978945	0.012022088072377491	0.07438781652148117	75.12854577428593	77.16522820685404	0.03858971718930373	1.157921314302057e-05	0.14051375149055462
ENSG00000204316	6.411496325	6.381990741	6.227492389	5.948189872	12.793487066	12.175682261	6.396743533	6.0878411305	0.02086359852926916	0.19749670377317072	91.66856112245463	87.3356697479703	-0.0698560267701214	1.1586795879685383e-05	0.14060576799998212
ENSG00000151532	5.917898383	6.055270492	5.820492982	5.829811586	11.973168874999999	11.650304568	5.9865844374999995	5.825152284	0.09713674981979768	0.006589248079591896	85.79077441398248	83.56715709256285	-0.03788645756535925	1.1638538688988647e-05	0.14123366699087722
ENSG00000128016	9.06104737	9.072557363	9.726972333	9.237320347	18.133604733	18.96429268	9.0668023665	9.48214634	0.008138794101708906	0.3462362397220606	129.93185089115585	136.03009400216564	0.06617072518423318	1.1641487040571634e-05	0.14126944523733678
ENSG00000132463	8.438561596	8.333561302	8.278132481	8.064082921	16.772122898	16.342215402	8.386061449	8.171107701	0.07424641991398108	0.15135589538599636	120.17649020138023	117.22204117225739	-0.0359108290298025	1.1648875502596138e-05	0.14135910422400413
ENSG00000196922	6.617903554	6.619375733	6.990985177	6.752300758	13.237279287	13.743285935	6.6186396435	6.8716429675	0.0010409877540206393	0.16877537123847133	94.84844430258653	98.58002664176826	0.05567126005536091	1.1719981752201144e-05	0.14222197856296087
ENSG00000196683	6.947997967	7.021637864	6.733224759	6.270258671	13.969635831	13.00348343	6.9848179155	6.501741715	0.05207127053457863	0.32736646028420785	100.09596362790865	93.27345359966799	-0.10184535702886778	1.1740524558234598e-05	0.14247126551417685
ENSG00000168610	7.830904435	7.924115807	8.232831567	7.996275051	15.755020242	16.229106618	7.877510121	8.114553309	0.06591039322490178	0.16727071659746423	112.88869317556919	116.41071650122352	0.044322881147234684	1.1787564512713648e-05	0.1430420953617801
ENSG00000085832	7.039081131	7.304577947	7.422919411	7.442177131	14.343659078	14.865096542	7.171829539	7.432548271	0.1877345989770375	0.013617264402192216	102.77593451481073	106.62672814009362	0.05306663403057312	1.1839112509759323e-05	0.14366763030592938
ENSG00000122068	7.519051589	7.547557964	7.748916723	8.214738808	15.066609553	15.963655531	7.5333047765	7.9818277655	0.020157051069546728	0.3293859551299564	107.95605698370112	114.50664673564413	0.08498715497795141	1.1903585473547682e-05	0.14445000972150113
ENSG00000141034	3.868741209	3.841975998	3.996981624	3.936934607	7.710717207	7.9339162309999995	3.8553586035	3.9669581154999998	0.018925862197988665	0.04245965291072393	55.24923329670736	56.90965589486134	0.04271901210735445	1.1940136786935253e-05	0.1448935599094593
ENSG00000132676	7.403854117	7.361596007	7.272495826	7.052594818	14.765450124000001	14.325090644	7.3827250620000004	7.162545322	0.029880996141126832	0.15549349394655715	105.79817372775459	102.7532879698661	-0.04213016509440565	1.2002370837583695e-05	0.14564877011407815
ENSG00000169914	5.071635888	5.210717316	4.942418319	4.789878773	10.282353204	9.732297092	5.141176602	4.866148546	0.09834542087590849	0.1078617473757172	73.6756537370107	69.80936809090437	-0.07776730433482598	1.2025954839924434e-05	0.145934961982483
ENSG00000135451	5.461259048	5.299395285	5.006058665	5.167653556	10.760654333	10.173712221	5.3803271665	5.0868561105	0.11445496444567183	0.11426484323120101	77.10280194550803	72.97562071656509	-0.07936871212050244	1.2055653309180033e-05	0.1462953529068997
ENSG00000154305	6.846576328	6.951780099	7.127384945	7.539632903	13.798356427	14.667017848	6.8991782135	7.333508924	0.07439029988049618	0.29150332663210704	98.86870350456678	105.20591778774855	0.08963003891354858	1.2096914038419301e-05	0.14679605185621822
